0	26.500000	26.500000	26.600000	200.000000	1716284056.134902
1	32.000000	26.500000	26.600000	200.000000	1716284057.990360
2	52.200000	26.700000	27.200000	200.000000	1716284059.806439
3	78.800000	28.200000	29.300000	200.000000	1716284061.625501
4	107.200000	31.600000	33.800000	200.000000	1716284063.446715
5	135.900000	37.500000	40.600000	1.000000	1716284065.261338
6	157.300000	45.500000	49.200000	1.000000	1716284067.077444
7	162.900000	56.400000	60.700000	1.000000	1716284069.168628
8	159.900000	66.400000	70.100000	1.000000	1716284070.977849
9	154.300000	75.300000	78.400000	1.000000	1716284072.808178
10	148.200000	82.800000	85.500000	1.000000	1716284074.638561
11	142.500000	88.800000	90.900000	0.787329	1716284076.475505
12	137.600000	93.400000	94.900000	0.334882	1716284078.308508
13	133.400000	96.700000	97.800000	0.000000	1716284080.141537
14	129.800000	99.100000	99.700000	0.000000	1716284081.956773
15	126.800000	100.600000	100.800000	0.000000	1716284083.781005
16	124.100000	101.500000	101.100000	0.000000	1716284085.603370
17	121.900000	102.000000	101.400000	0.000000	1716284087.423557
18	119.900000	102.300000	101.300000	0.000000	1716284089.250965
19	118.100000	102.100000	101.100000	0.000000	1716284091.068106
20	116.400000	101.800000	100.600000	0.000000	1716284092.890100
21	114.900000	101.300000	99.700000	0.000000	1716284094.713815
22	113.400000	100.700000	98.900000	0.000000	1716284096.519245
23	112.100000	100.100000	98.100000	0.000000	1716284098.332473
24	110.800000	99.600000	97.200000	0.000000	1716284100.141243
25	109.500000	98.800000	96.300000	0.000000	1716284101.957571
26	108.300000	98.200000	95.300000	0.000000	1716284103.786898
27	107.100000	97.300000	94.400000	0.000000	1716284105.600655
28	106.000000	96.500000	93.800000	0.000000	1716284107.419395
29	104.900000	95.700000	93.000000	0.000000	1716284109.256382
30	103.800000	94.900000	92.300000	0.000000	1716284111.077169
31	102.500000	93.700000	91.500000	0	1716284112.886642
32	101.800000	93.000000	91.200000	0	1716284114.171632
33	101.100000	92.200000	90.900000	0	1716284115.466480
34	100.400000	91.500000	90.400000	0	1716284116.760350
35	99.700000	90.900000	89.700000	0	1716284118.056554
36	99.000000	90.200000	89.100000	0	1716284119.346167
37	98.300000	89.700000	88.400000	0	1716284120.632081
38	97.600000	89.200000	87.700000	0	1716284121.913551
39	97.000000	88.700000	87.100000	0	1716284123.204624
40	96.400000	88.200000	86.600000	0	1716284124.496638
41	95.700000	87.700000	86.100000	0	1716284125.790241
42	95.100000	87.200000	85.600000	0	1716284127.072956
43	94.500000	86.600000	85.200000	0	1716284128.365543
44	93.900000	86.100000	84.700000	0	1716284129.657211
45	93.300000	85.600000	84.200000	0	1716284130.940547
46	92.700000	85.100000	83.700000	0	1716284132.230514
47	92.100000	84.600000	83.300000	0	1716284133.520260
48	91.500000	84.100000	82.700000	0	1716284134.810922
49	90.900000	83.500000	82.200000	0	1716284136.105994
50	90.300000	83.100000	81.800000	0	1716284137.397500
51	89.700000	82.600000	81.300000	0	1716284138.686604
52	89.200000	82.200000	80.700000	0	1716284139.976455
53	88.700000	81.700000	80.300000	0	1716284141.258698
54	88.000000	81.200000	79.800000	0	1716284142.558345
55	87.500000	80.700000	79.300000	0	1716284143.850482
56	87.000000	80.300000	78.900000	0	1716284145.145556
57	86.500000	79.700000	78.500000	0	1716284146.437627
58	85.900000	79.300000	78.100000	0	1716284147.724676
59	85.500000	78.800000	77.800000	0	1716284149.015687
60	84.900000	78.300000	77.500000	0	1716284150.304458
61	84.400000	77.900000	77.100000	0	1716284151.607010
62	83.900000	77.500000	76.600000	0	1716284152.888457
63	83.500000	77.100000	76.100000	0	1716284154.177516
64	83.000000	76.700000	75.600000	0	1716284155.468669
65	82.500000	76.200000	75.200000	0	1716284156.758457
66	82.000000	75.600000	74.800000	0	1716284158.043509
67	81.600000	75.100000	74.300000	0	1716284159.341967
68	81.100000	74.700000	73.800000	0	1716284160.622785
69	80.600000	74.400000	73.500000	0	1716284161.912415
70	80.200000	74.000000	73.100000	0	1716284163.200603
71	79.700000	73.500000	72.700000	0	1716284164.494220
72	79.300000	73.100000	72.500000	0	1716284165.787196
73	78.900000	72.700000	72.200000	0	1716284167.080726
74	78.400000	72.400000	71.800000	0	1716284168.370184
75	78.000000	72.100000	71.500000	0	1716284169.656047
76	77.600000	71.800000	71.000000	0	1716284170.943122
77	77.100000	71.500000	70.600000	0	1716284172.228781
78	76.700000	71.200000	70.300000	0	1716284173.512933
79	76.300000	70.800000	70.000000	0	1716284174.808681
80	75.900000	70.500000	69.700000	0	1716284176.089582
81	75.500000	70.100000	69.400000	0	1716284177.381931
82	75.100000	69.800000	69.100000	0	1716284178.677793
83	74.700000	69.400000	68.700000	0	1716284179.970492
84	74.300000	69.100000	68.400000	0	1716284181.258842
85	74.000000	68.800000	68.000000	0	1716284182.539860
86	73.600000	68.400000	67.700000	0	1716284183.824148
87	73.200000	68.100000	67.400000	0	1716284185.106785
88	72.800000	67.700000	67.200000	0	1716284186.396225
89	72.500000	67.400000	67.000000	0	1716284187.687315
90	72.100000	67.100000	66.700000	0	1716284188.975374
91	71.700000	66.700000	66.400000	0	1716284190.260856
92	71.400000	66.400000	66.000000	0	1716284191.548119
93	71.000000	66.100000	65.600000	0	1716284192.831494
94	70.700000	65.800000	65.300000	0	1716284194.121111
95	70.300000	65.500000	65.000000	0	1716284195.410294
96	70.000000	65.200000	64.600000	0	1716284196.694012
97	69.600000	64.900000	64.200000	0	1716284197.980852
98	69.300000	64.700000	63.900000	0	1716284199.270937
99	69.000000	64.400000	63.700000	0	1716284200.558545
