0	31.200000	30.800000	30.400000	100.000000	1717754502.193491	36.800000
1	33.000000	30.600000	30.300000	100.000000	1717754504.327668	37.000000
2	41.300000	30.900000	30.600000	100.000000	1717754506.464063	37.000000
3	52.800000	32.000000	31.800000	100.000000	1717754508.602289	37.300000
4	65.300000	34.700000	34.400000	100.000000	1717754510.741270	37.600000
5	78.200000	38.800000	38.400000	100.000000	1717754512.878560	37.800000
6	91.200000	44.200000	43.300000	100.000000	1717754515.017287	38.000000
7	103.500000	50.500000	48.900000	100.000000	1717754517.156580	38.300000
8	115.900000	57.400000	55.100000	100.000000	1717754519.291659	38.700000
9	127.500000	64.600000	61.600000	39.565092	1717754521.428823	40.000000
10	137.700000	71.900000	68.100000	1.000000	1717754523.567508	40.900000
11	143.300000	79.500000	74.800000	1.000000	1717754525.708291	42.400000
12	144.100000	86.600000	81.100000	0.771026	1717754528.102482	47.000000
13	142.600000	93.000000	86.900000	0.188128	1717754530.238591	61.500000
14	140.100000	97.100000	90.800000	0.000000	1717754532.375859	68.200000
15	137.200000	100.200000	93.700000	0.000000	1717754534.510461	63.600000
16	134.500000	102.100000	95.900000	0.000000	1717754536.646629	62.100000
17	131.900000	103.300000	97.400000	0.000000	1717754538.784685	66.000000
18	129.400000	103.900000	98.100000	0.000000	1717754540.922226	68.500000
19	127.200000	104.000000	98.500000	0.000000	1717754543.059983	63.600000
20	125.200000	104.000000	98.300000	0.000000	1717754545.195090	62.800000
21	123.200000	103.600000	97.600000	0.000000	1717754547.331441	68.500000
22	121.400000	102.900000	97.200000	0.000000	1717754549.464416	66.500000
23	119.700000	102.200000	96.900000	0.000000	1717754551.601285	66.200000
24	118.100000	101.400000	96.400000	0.000000	1717754553.741381	65.900000
25	116.500000	100.600000	95.800000	0.000000	1717754555.878143	66.100000
26	115.100000	99.900000	94.900000	0.000000	1717754558.014532	66.200000
27	113.700000	99.000000	94.100000	0.000000	1717754560.156332	66.200000
28	112.400000	98.000000	93.300000	0.000000	1717754562.294564	65.800000
29	111.100000	97.200000	92.600000	0.000000	1717754564.432949	65.600000
30	109.500000	96.200000	91.700000	0	1717754566.568946	109.300000
31	108.600000	95.700000	91.200000	0	1717754568.192333	108.400000
32	107.600000	95.100000	90.500000	0	1717754569.817312	107.500000
33	106.800000	94.400000	89.800000	0	1717754571.443463	106.600000
34	106.000000	93.800000	89.100000	0	1717754573.064996	105.700000
35	105.100000	93.200000	88.200000	0	1717754574.691658	104.900000
36	104.300000	92.500000	87.500000	0	1717754576.319004	104.100000
37	103.400000	91.800000	86.800000	0	1717754577.942502	103.300000
38	102.600000	91.200000	86.100000	0	1717754579.567454	102.500000
39	101.800000	90.600000	85.500000	0	1717754581.188481	101.700000
40	101.100000	90.000000	85.000000	0	1717754582.810245	100.900000
41	100.300000	89.300000	84.600000	0	1717754584.435263	100.100000
42	99.600000	88.700000	84.200000	0	1717754586.054755	99.400000
43	98.800000	88.000000	84.000000	0	1717754587.676782	98.600000
44	98.100000	87.300000	83.700000	0	1717754589.299114	97.900000
45	97.400000	86.700000	83.200000	0	1717754590.916382	97.200000
46	96.700000	86.100000	82.700000	0	1717754592.537607	96.500000
47	96.000000	85.600000	82.200000	0	1717754594.161524	95.800000
48	95.300000	85.100000	81.900000	0	1717754595.785683	95.100000
49	94.600000	84.700000	81.400000	0	1717754597.410669	94.400000
50	93.900000	84.200000	80.900000	0	1717754599.037862	93.800000
51	93.300000	83.600000	80.500000	0	1717754600.658806	93.200000
52	92.700000	83.200000	80.100000	0	1717754602.284790	92.500000
53	92.000000	82.700000	79.800000	0	1717754603.910413	91.900000
54	91.400000	82.200000	79.300000	0	1717754605.536515	91.200000
55	90.800000	81.700000	78.800000	0	1717754607.160311	90.700000
56	90.200000	81.200000	78.100000	0	1717754608.775236	90.000000
57	89.500000	80.700000	77.400000	0	1717754610.395621	89.400000
58	88.900000	80.100000	76.800000	0	1717754612.016695	88.800000
59	88.300000	79.500000	76.200000	0	1717754613.637784	88.200000
60	87.700000	78.900000	75.500000	0	1717754615.259496	87.600000
61	87.200000	78.400000	74.900000	0	1717754616.880888	87.000000
62	86.600000	78.000000	74.200000	0	1717754618.503628	86.500000
63	86.000000	77.500000	73.500000	0	1717754620.125330	85.900000
64	85.500000	77.100000	73.100000	0	1717754621.750018	85.300000
65	84.900000	76.700000	72.700000	0	1717754623.376573	84.800000
66	84.400000	76.300000	72.300000	0	1717754625.001856	84.200000
67	83.800000	75.900000	71.900000	0	1717754626.622928	83.700000
68	83.300000	75.500000	71.600000	0	1717754628.245386	83.200000
69	82.800000	75.100000	71.300000	0	1717754629.871392	82.700000
70	82.300000	74.600000	71.000000	0	1717754631.497843	82.200000
71	81.700000	74.200000	70.600000	0	1717754633.119634	81.700000
72	81.300000	73.800000	70.200000	0	1717754634.747979	81.100000
73	80.800000	73.400000	69.800000	0	1717754636.377000	80.700000
74	80.300000	72.900000	69.400000	0	1717754637.998564	80.100000
75	79.800000	72.500000	69.000000	0	1717754639.875705	79.600000
76	79.300000	72.100000	68.600000	0	1717754641.499925	79.200000
77	78.800000	71.800000	68.100000	0	1717754643.133638	78.600000
78	78.200000	71.400000	67.600000	0	1717754645.012427	78.100000
79	77.800000	70.900000	67.300000	0	1717754646.638309	77.700000
80	77.400000	70.600000	67.100000	0	1717754648.267629	77.200000
81	76.800000	70.100000	67.000000	0	1717754650.146514	76.700000
82	76.400000	69.700000	66.800000	0	1717754651.769476	76.300000
83	75.900000	69.200000	66.400000	0	1717754653.399473	75.800000
